சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு  (நாட்டின் மிகப் பெரிய நகரம்)  மட்டும் சேவை வழங்குகிறது .	சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு ( நாட்டின் மிகப் பெரிய நகரம் ) மட்டும் சேவை வழங்குகிறன .	3sgn	3pln	3	sg	n
சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு  (நாட்டின் மிகப் பெரிய நகரம்)  மட்டும் சேவை வழங்குகிறது .	சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு ( நாட்டின் மிகப் பெரிய நகரம் ) மட்டும் சேவை வழங்குகிறாள் .	3sgn	3sgf	3	sg	n
சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு  (நாட்டின் மிகப் பெரிய நகரம்)  மட்டும் சேவை வழங்குகிறது .	சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு ( நாட்டின் மிகப் பெரிய நகரம் ) மட்டும் சேவை வழங்குகிறான் .	3sgn	3sgm	3	sg	n
சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு  (நாட்டின் மிகப் பெரிய நகரம்)  மட்டும் சேவை வழங்குகிறது .	சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு ( நாட்டின் மிகப் பெரிய நகரம் ) மட்டும் சேவை வழங்குகின்றேன் .	3sgn	1sg	3	sg	n
சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு  (நாட்டின் மிகப் பெரிய நகரம்)  மட்டும் சேவை வழங்குகிறது .	சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு ( நாட்டின் மிகப் பெரிய நகரம் ) மட்டும் சேவை வழங்குகிறன் .	3sgn	1sg	3	sg	n
சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு  (நாட்டின் மிகப் பெரிய நகரம்)  மட்டும் சேவை வழங்குகிறது .	சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு ( நாட்டின் மிகப் பெரிய நகரம் ) மட்டும் சேவை வழங்குகிறேன் .	3sgn	1sg	3	sg	n
சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு  (நாட்டின் மிகப் பெரிய நகரம்)  மட்டும் சேவை வழங்குகிறது .	சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு ( நாட்டின் மிகப் பெரிய நகரம் ) மட்டும் சேவை வழங்குகிறாய் .	3sgn	2sg	3	sg	n
சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு  (நாட்டின் மிகப் பெரிய நகரம்)  மட்டும் சேவை வழங்குகிறது .	சந்தோஸ் டுமொன்ட் உண்ணாட்டு விமான நிலையம் - சாவ் பாலோவிற்கு ( நாட்டின் மிகப் பெரிய நகரம் ) மட்டும் சேவை வழங்குகிறீர் .	3sgn	2sgh	3	sg	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றேன் .	3pln	1sg	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறன் .	3pln	1sg	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறேன் .	3pln	1sg	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறாய் .	3pln	2sg	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறீர் .	3pln	2sgh	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறர் .	3pln	3sge	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறாள் .	3pln	3sgf	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றார்கள் .	3pln	3sghe	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறார் .	3pln	3sghe	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறார்கள் .	3pln	3sghe	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறான் .	3pln	3sgm	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறது .	3pln	3sgn	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறோம் .	3pln	1pl	3	pl	n
இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பதால் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கின்றன.	இந்நகரம் அட்லாண்டிக் கடலோரம் இருப்பத் இல் உலகின் பல கடற்கரை நகரங்களில் இருந்து இந்நகருக்குச் சொகுசுக் கப்பல்கள் வந்து செல்கிறீர்கள் .	3pln	2pl	3	pl	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தோம் .	3sgn	1pl	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தீர்கள் .	3sgn	2pl	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தார்கள் .	3sgn	3ple	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தன .	3sgn	3pln	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தாள் .	3sgn	3sgf	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தான் .	3sgn	3sgm	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் பட்டேன் .	3sgn	1sg	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தன் .	3sgn	1sg	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தேன் .	3sgn	1sg	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தாய் .	3sgn	2sg	3	sg	n
அதன் பின்னர், வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாக்கப்பட்டது.	அதன் பின்னர் , வட இந்தியப் பகுதிகளில் சில புதிய மாநிலங்கள் உருவாவாக்கப் படுத்தீர் .	3sgn	2sgh	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறோம் .	3sgn	1pl	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றோம் .	3sgn	1pl	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறோம் .	3sgn	1pl	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறீர்கள் .	3sgn	2pl	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றீர்கள் .	3sgn	2pl	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறீர்கள் .	3sgn	2pl	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறார்கள் .	3sgn	3ple	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றார்கள் .	3sgn	3ple	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறார்கள் .	3sgn	3ple	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறன .	3sgn	3pln	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றன .	3sgn	3pln	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறன .	3sgn	3pln	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறாள் .	3sgn	3sgf	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றாள் .	3sgn	3sgf	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறாள் .	3sgn	3sgf	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறான் .	3sgn	3sgm	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றான் .	3sgn	3sgm	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறான் .	3sgn	3sgm	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கின்றேன் .	3sgn	1sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறன் .	3sgn	1sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறேன் .	3sgn	1sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றன் .	3sgn	1sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றேன் .	3sgn	1sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறன் .	3sgn	1sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறேன் .	3sgn	1sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறாய் .	3sgn	2sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றாய் .	3sgn	2sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கிறாய் .	3sgn	2sg	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இருக்கிறீர் .	3sgn	2sgh	3	sg	n
பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்மையாகுதலுடன் தொடர்புடையதாக இருக்கிறது.	பெருமூளைச்சிரைக்குரிய மலேரியா விழித்திரை வெண்ம் ஆகுத்த் உடன் தொடர்புடையதாக இரக்கக்கின்றீர் .	3sgn	2sgh	3	sg	n
